"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa00330 Arginine and proline metabolism",0.11339871637701,0.272003677796207,0.0249054371676739,0.435962398603966,1.34139580856146,24,"ODC1;LAP3;SRM;PYCR3;SMS;ALDH9A1;ALDH18A1","within25","Up",355,"hsa00330","Arginine and proline metabolism"
"hsa00340 Histidine metabolism",0.707492976644723,0.849819150461317,0.00904055839156747,-0.373262309828146,-0.799772661323567,6,"ALDH2","within25","Down",355,"hsa00340","Histidine metabolism"
"hsa00350 Tyrosine metabolism",0.0686112777444511,0.211800031298088,0.0331065544309601,0.621785661663452,1.46902110618361,9,"TPO;MIF;FAHD1","within25","Up",355,"hsa00350","Tyrosine metabolism"
"hsa00380 Tryptophan metabolism",0.40475034214825,0.627451403766937,0.0136165645784027,-0.346005949750014,-1.03278946904642,18,"ALDH2;DHTKD1;KYAT1;GCDH","within25","Down",355,"hsa00380","Tryptophan metabolism"
"hsa00410 beta-Alanine metabolism",0.139939252542149,0.308561705915919,0.0247628847188295,-0.445987409039919,-1.3112244163418,17,"ALDH2;HIBCH;ACADS;SMOX","within25","Down",355,"hsa00410","beta-Alanine metabolism"
"hsa00440 Phosphonate and phosphinate metabolism",0.786699651977022,0.883792330543806,0.00832534324330239,-0.343184127544668,-0.735325468935703,6,"PCYT1B;PCYT1A","within25","Down",355,"hsa00440","Phosphonate and phosphinate metabolism"
"hsa00450 Selenocompound metabolism",0.934206134332233,0.968549791289465,0.0064034953533894,0.231232802832605,0.606566213235935,13,"PSTK","within25","Up",355,"hsa00450","Selenocompound metabolism"
"hsa00480 Glutathione metabolism",0.049141799017164,0.171032731873463,0.0383034988462595,0.454714317106942,1.4638106455861,29,"ODC1;LAP3;GPX7;SRM;GSTO1;TXNDC12;GCLM;GPX4;SMS","within25","Up",355,"hsa00480","Glutathione metabolism"
"hsa00500 Starch and sucrose metabolism",0.157785528232749,0.339477954682581,0.0232555053512868,-0.429192473161587,-1.28109203554311,18,"HKDC1;AMY2B;PYGB;GYG2;UGP2;HK2;PGM2L1","within25","Down",355,"hsa00500","Starch and sucrose metabolism"
"hsa00510 N-Glycan biosynthesis",0.928259148335571,0.966549900425177,0.00596341061993071,0.194623620892818,0.70365112053533,49,"ALG3;DOLK;DOLPP1;STT3B;DDOST;MGAT1;MAN2A2;ALG6;RPN2;OSTC;MGAT2;KRTCAP2;DPM1","within25","Up",355,"hsa00510","N-Glycan biosynthesis"
"hsa00511 Other glycan degradation",0.0039583058450983,0.0270230495194211,0.152360265335329,-0.636549320635998,-1.83742428050589,16,"GBA2;MAN2B2;MANBA;MAN2C1;ENGASE","within25","Down",355,"hsa00511","Other glycan degradation"
"hsa00512 Mucin type O-glycan biosynthesis",0.0136375269642792,0.0663985785093052,0.0744710508530478,0.584098767427945,1.67190388483355,18,"B4GALT5;GALNT3;GALNT12;GALNT4","within25","Up",355,"hsa00512","Mucin type O-glycan biosynthesis"
"hsa00513 Various types of N-glycan biosynthesis",0.945813264171916,0.969147874300226,0.00776488967528708,-0.189352566223526,-0.678174796072266,37,"TUSC3;MAN1A1","within25","Down",355,"hsa00513","Various types of N-glycan biosynthesis"
"hsa00514 Other types of O-glycan biosynthesis",0.264760344704793,0.47954042025613,0.0154380663243552,0.356344433553354,1.14713954609894,29,"GALNT3;GALNT12;GALNT4;B3GLCT;XXYLT1;GALNT1;LFNG;COLGALT1;GALNT6","within25","Up",355,"hsa00514","Other types of O-glycan biosynthesis"
"hsa00515 Mannose type O-glycan biosynthesis",0.690286065286065,0.836353423810762,0.00952210298303201,-0.294702774065998,-0.833839821908418,15,"POMGNT2;POMK","within25","Down",355,"hsa00515","Mannose type O-glycan biosynthesis"
"hsa00520 Amino sugar and nucleotide sugar metabolism",0.803190733371234,0.899472272387344,0.00710286387337403,0.236558421418254,0.783818984127532,33,"UXS1;GNPNAT1;GNPDA2;HK1;UAP1","within25","Up",355,"hsa00520","Amino sugar and nucleotide sugar metabolism"
"hsa00531 Glycosaminoglycan degradation",0.344462662095692,0.563521866562077,0.0135478458648241,0.429820588845392,1.10108798012817,12,"SGSH","within25","Up",355,"hsa00531","Glycosaminoglycan degradation"
"hsa00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.196078431372549,0.395499108734403,0.0186400195523199,0.440339869141202,1.24092980358044,17,"CHSY1;DSEL;CHPF;B3GALT6;B4GALT7;CHST11;CHST12","within25","Up",355,"hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"hsa00533 Glycosaminoglycan biosynthesis - keratan sulfate",0.29120425914817,0.51176986137426,0.0150454714001989,0.49125612576952,1.16063406056479,9,"CHST2;B3GNT2","within25","Up",355,"hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate"
"hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.0822794172028696,0.227683734623068,0.0299003346792085,0.533848691872263,1.42836448607996,14,"HS2ST1;EXTL2;B3GALT6;B4GALT7;NDST2;HS6ST1;GLCE;XYLT2;EXT1","within25","Up",355,"hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin"
"hsa00541 Biosynthesis of various nucleotide sugars",0.733985608985609,0.864307853636079,0.00909909749787082,-0.28447235795581,-0.804893612038475,15,"GMPPA;NANP;UGP2;GMPPB","within25","Down",355,"hsa00541","Biosynthesis of various nucleotide sugars"
"hsa00561 Glycerolipid metabolism",0.13018710633568,0.296655363079883,0.0264375104726402,-0.35517595361249,-1.27207877196964,37,"DGKE;ALDH2;PLPP5;DGKH;MGLL;MBOAT2;PLPP3;GPAT4;DGKA","within25","Down",355,"hsa00561","Glycerolipid metabolism"
"hsa00562 Inositol phosphate metabolism",0.0214483731336025,0.0906449102670104,0.0684352666413243,-0.365075220111196,-1.4740219692937,65,"INPP4B;PLCD1;PIK3C3;MTMR8;PLCG2;INPP5B;PIP4K2A;IP6K2;OCRL;PIP4K2B;PLCB1;INPP4A;INPP5F;MINPP1;PLCH1;PIP5K1A;IP6K1;INPP1;MTMR4;PLCB2","within25","Down",355,"hsa00562","Inositol phosphate metabolism"
"hsa00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.242846794639623,0.44901360467222,0.0186127575984521,-0.345885763710609,-1.15866846031894,28,"PIGL;PIGA;PIGV;PIGZ;PIGO;PIGM;PIGN","within25","Down",355,"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"hsa00564 Glycerophospholipid metabolism",0.307629085283311,0.525040025363343,0.0168968553469252,-0.272316624002972,-1.08156221002079,60,"ADPRM;DGKE;PLA2G6;PLPP5;PCYT1B;DGKH;MBOAT2;PNPLA6;PLPP3;GPAT4;ETNK1;PISD;GNPAT;DGKA;PCYT1A;AGPAT2;LPCAT4","within25","Down",355,"hsa00564","Glycerophospholipid metabolism"
"hsa00565 Ether lipid metabolism",0.163982560726043,0.349262280523698,0.0228717813351805,-0.405460497860171,-1.26054074967362,21,"PAFAH2;PLA2G6;GDPD1;PLPP3;TMEM86A;PAFAH1B1;LPCAT4;TMEM86B","within25","Down",355,"hsa00565","Ether lipid metabolism"
"hsa00590 Arachidonic acid metabolism",0.38102630061649,0.603858646066312,0.0141654625152224,-0.34219320321803,-1.05067011030131,20,"ALOX5;PRXL2B;PLA2G6","within25","Down",355,"hsa00590","Arachidonic acid metabolism"
"hsa00591 Linoleic acid metabolism",0.617804969409414,0.791771711697986,0.00992944812622352,-0.433685162170708,-0.874588708074932,5,"PLA2G6","within25","Down",355,"hsa00591","Linoleic acid metabolism"
"hsa00592 alpha-Linolenic acid metabolism",0.753236176596657,0.871679690990923,0.00876457115955309,-0.318465466166652,-0.773474686177742,9,"PLA2G6","within25","Down",355,"hsa00592","alpha-Linolenic acid metabolism"
"hsa00600 Sphingolipid metabolism",0.143921816775645,0.315384228119469,0.0216062513074926,0.369118393514949,1.263443488752,38,"B4GALT5;KDSR;SGMS1;SMPD2;CERS4;B4GALT6;SGPL1;GALC;DEGS1;SPTLC1;GLA;UGCG;PLPP1;SAMD8;NEU4;SMPD1","within25","Up",355,"hsa00600","Sphingolipid metabolism"
"hsa00601 Glycosphingolipid biosynthesis - lacto and neolacto series",0.270401582251268,0.484810917672729,0.0170103860887662,-0.451572747999069,-1.16774403682492,11,"ST3GAL6;ABO","within25","Down",355,"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series"
"hsa00603 Glycosphingolipid biosynthesis - globo and isoglobo series",0.333971821393607,0.558458523840627,0.0149555227713426,-0.475218863309518,-1.11374305022662,8,"ABO","within25","Down",355,"hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"hsa00604 Glycosphingolipid biosynthesis - ganglio series",0.847063376042652,0.925253841523512,0.00800147504579951,-0.270921726872832,-0.700589733113636,11,"SLC33A1","within25","Down",355,"hsa00604","Glycosphingolipid biosynthesis - ganglio series"
"hsa00620 Pyruvate metabolism",0.823535706641935,0.915096713118529,0.00696622408878731,0.234651929398901,0.766233723595575,31,"LDHA;PKM;MDH2;LDHB;FH;ME2;ALDH9A1","within25","Up",355,"hsa00620","Pyruvate metabolism"
"hsa00630 Glyoxylate and dicarboxylate metabolism",0.864448746229685,0.932323232323232,0.00817124241491571,-0.225014420403001,-0.732005795620901,25,"AMT;ACO1;ACSS1;ACSS2;HYI;MMUT;GRHPR;PGP","within25","Down",355,"hsa00630","Glyoxylate and dicarboxylate metabolism"
"hsa00640 Propanoate metabolism",0.778963070108032,0.880674808561629,0.00889688934634479,-0.241540646818568,-0.801452507610782,27,"ACACB;HIBCH;ACADS;SUCLA2;ACSS1;ACSS2;MMUT;BCKDHB","within25","Down",355,"hsa00640","Propanoate metabolism"
"hsa00650 Butanoate metabolism",0.45963495963496,0.682721383558204,0.0125324483614068,-0.351378489582863,-0.994199590094825,15,"AACS;ACADS;BDH1;ACSM3;ECHS1;OXCT1;HADH;HMGCL","within25","Down",355,"hsa00650","Butanoate metabolism"
"hsa00670 One carbon pool by folate",0.437693805437369,0.662319649888746,0.0113947979667917,0.329520580683407,1.01388910414954,24,"MTHFD2;GCSH;MTHFD1L;MAT2B;GART;AHCY;TYMS","within25","Up",355,"hsa00670","One carbon pool by folate"
"hsa00730 Thiamine metabolism",0.829301018910646,0.915096713118529,0.00797573019692959,-0.324698600419647,-0.6957173466167,6,"THTPA;TPK1","within25","Down",355,"hsa00730","Thiamine metabolism"
"hsa00740 Riboflavin metabolism",0.389566891241578,0.614649983958935,0.0128090747971908,0.546821321730962,1.08323448229211,5,"ACP1;RFK;ACP5","within25","Up",355,"hsa00740","Riboflavin metabolism"
"hsa00750 Vitamin B6 metabolism",0.724476630457402,0.863051019504623,0.00882877539837926,-0.389563137982752,-0.785610279716791,5,"PHOSPHO2;PDXK;PNPO;PSAT1","within25","Down",355,"hsa00750","Vitamin B6 metabolism"
"hsa00760 Nicotinate and nicotinamide metabolism",0.608142380422692,0.785056527454748,0.0105194601640968,-0.285636085118318,-0.89961910660898,22,"SARM1;NT5C;SIRT3;NAPRT;SIRT2;SIRT5;NADSYN1","within25","Down",355,"hsa00760","Nicotinate and nicotinamide metabolism"
"hsa00770 Pantothenate and CoA biosynthesis",0.571620211655985,0.762010876752972,0.00969844947195765,0.357250584557561,0.915182601202913,12,"PANK2;PANK1;AASDHPPT","within25","Up",355,"hsa00770","Pantothenate and CoA biosynthesis"
"hsa00785 Lipoic acid metabolism",0.599912891986063,0.782974546525927,0.0104636063816974,-0.322471587150751,-0.894759715069689,14,"LIPT1;DHTKD1;AMT;BCKDHB;LIAS;BCKDHA","within25","Down",355,"hsa00785","Lipoic acid metabolism"
"hsa00790 Folate biosynthesis",0.0746616374528511,0.220991543025004,0.0314566273142721,0.540505358432464,1.44617504973784,14,"GCH1;GGH;PTS;CBR1;MOCS2;GPHN;AKR1C3","within25","Up",355,"hsa00790","Folate biosynthesis"
"hsa00830 Retinol metabolism",0.786106499808454,0.883792330543806,0.00843074506140386,-0.316275326843634,-0.741236248024995,8,"DHRS4L2;RDH11;DHRS4;DGAT1;RDH10;RETSAT","within25","Down",355,"hsa00830","Retinol metabolism"
"hsa00860 Porphyrin metabolism",0.866666666666667,0.932323232323232,0.00804723670969234,-0.235380473671956,-0.71274132964417,19,"CPOX;HCCS;FECH;PPOX;ALAS1","within25","Down",355,"hsa00860","Porphyrin metabolism"
"hsa00900 Terpenoid backbone biosynthesis",0.828847204516482,0.915096713118529,0.00705972168300548,0.252232215550172,0.741361933215274,20,"RCE1;ZMPSTE24;NUS1;IDI1","within25","Up",355,"hsa00900","Terpenoid backbone biosynthesis"
"hsa00910 Nitrogen metabolism",0.220019249278152,0.425086975908848,0.0179610397506848,0.629840641232077,1.2476929370125,5,"GLUD1;CA8","within25","Up",355,"hsa00910","Nitrogen metabolism"
"hsa00920 Sulfur metabolism",0.0757264455532727,0.221897015567127,0.0333341668955519,-0.684177084825076,-1.46595601414748,6,"TST;MPST;SQOR","within25","Down",355,"hsa00920","Sulfur metabolism"
"hsa00970 Aminoacyl-tRNA biosynthesis",0.735270343093228,0.864307853636079,0.00924656410805005,-0.256196485442498,-0.824141578216469,24,"QRSL1;FARS2;GATB;SEPSECS;DARS2;NARS2;FARSA;CARS2;LARS2;AARS2;SARS2","within25","Down",355,"hsa00970","Aminoacyl-tRNA biosynthesis"
"hsa00980 Metabolism of xenobiotics by cytochrome P450",0.446315320995438,0.671364148107545,0.0114602614390122,0.385441707002792,1.0110845596986,13,"AKR1C1;GSTO1","within25","Up",355,"hsa00980","Metabolism of xenobiotics by cytochrome P450"
"hsa00982 Drug metabolism - cytochrome P450",0.626789541363052,0.794679597085298,0.0100355964450391,-0.357486159285304,-0.868246401075687,9,"GSTM2;FMO5;MGST2","within25","Down",355,"hsa00982","Drug metabolism - cytochrome P450"
"hsa00983 Drug metabolism - other enzymes",0.727781516772342,0.864088422923684,0.00772517846887647,0.249093930419855,0.832229611434653,34,"UPP1;NME1;GSTO1;NME2;TYMP;HPRT1;TPMT;CES2","within25","Up",355,"hsa00983","Drug metabolism - other enzymes"
"hsa01040 Biosynthesis of unsaturated fatty acids",0.906664293976332,0.952265752549107,0.00777840337205428,-0.218899190747486,-0.680538181805677,21,"SCD;HSD17B4;ELOVL4","within25","Down",355,"hsa01040","Biosynthesis of unsaturated fatty acids"
"hsa01100 Metabolic pathways",0.923352756611385,0.966549900425177,0.00380862745636255,0.168277977027258,0.881207826144921,973,"ACAA2;SGSH;UXS1;FUT7;B4GALT5;LDHA;MTHFD2;ODC1;UPP1;LAP3;GALNT3;GCH1;TKTL1;KDSR;GALNT12;PANK2;CTPS1;SGMS1;GALNT4;GPX7;ATP6V0A4;NME1;NDUFA6;SRM;PGAM1;COX7A2L;NDUFAB1;ALDH1A2;ATP5F1B;PGK1;ALDOA;SMPD2;NT5E;HACD3;TIGAR;PDXP;CHSY1;ALG3;CERS4;PKM;EPHX2;AKR1C1;PDE4B;AK6;UQCRH;COX5A;CHKA;GNPNAT1;COX6C;ALDOC;GSTO1;EBP;PLCH2;MTMR2;TXNDC12;GCLM;CISD1;NDUFC2;B4GALT6;GNPDA2;GPX4;NDUFV2;TPO;PYCR3;DSEL;COX4I1;PGAP1;NDUFB7;CYC1;NDUFB9;CHPT1;COX6A1;SMS;ATP6V0C;GLUD1;MIF;CYP51A1;ATP5MG;UQCRHL;HK1;ATP6V0D1;CHST10;NME2;ST3GAL5;COX7A2;MDH2;ATP5F1C;ENO1;LDHB;GAPDH;DOLK;ITPK1;FASN;ATP5PF;PAICS;PFKP;ATP5F1E;GYG1;TYMP;ADCY7;UAP1;NAMPT;CMPK2;ACP1;PANK1;HACD4;NDUFA12;FAHD1;FH;SGPL1;GUK1;UQCRB;EXTL2;RFK;GCSH;CHPF;ATP6V0E1;ISYNA1;DOLPP1;GALNT1;ATP5PB;PLB1;B3GNT2;FUOM;CA8;STT3B;ATP5F1A;B3GALT6;COX7B;ATP6V1G1;GALC;UQCR11;CD38;HPRT1;COX8A;AASDHPPT;SQLE;DGKD;PDE4D;DCTD;ST3GAL4;ALDH9A1;ZNF408;B4GALT7;SDHB;DEGS1;MTHFD1L;DGKQ;PRPS1;ATP5MC3;IDI1;ACY1;MTMR14;GGCT;B3GALT4;DOT1L;PPT1;PIGH;ALDH18A1;HMOX2;DDOST;NDUFA1;NDUFA9;SACM1L;SPTLC1;ACOT7;PI4K2A;SCP2;PIGS;PI4K2B;APRT;COLGALT1;PTGES3;GLA;PIGW;ADK;PGD;MGAT1;IDS;GALNT6;NDUFB2;RPIA;GGCX;MAN2A2;STS;NDST2;ACSL5;ALG6;PMM2;HLCS;PDHA1;LPIN2;MAT2B;CYP2U1;SMYD2;PTS;DHCR7;SEPHS1;GART;PDHX;ATP6V1D;ATP5ME;PIGX;PDE6B;UGCG;RPN2;GMPS;PNP;GNE;KMT5A;ADSL;NDUFB6;NDUFB11;QPRT;AHCY;PLPP1;PRDX6;ADO;NDUFA2;TYMS;CBR1;CARNMT1;PLCB4;PDE6G;PLAAT3;PFKFB3;LIPC;CMPK1;UCK2;SAT1;MOCS2;PTDSS2;RXYLT1;GPHN;PPCS;NEU4;NDUFB4;NADK;HDDC2;DTYMK;UQCRFS1;NT5C3A;DCTPP1;GNS","within25","Up",355,"hsa01100","Metabolic pathways"
"hsa01200 Carbon metabolism",0.559513089878272,0.758397528364614,0.00907951485858446,0.235821927828559,0.947260857107134,85,"TKTL1;PGAM1;PGK1;ALDOA;PKM;ALDOC;GLUD1;HK1;MDH2;ENO1;GAPDH;PFKP;FH;GCSH;ME2;SDHB;PRPS1","within25","Up",355,"hsa01200","Carbon metabolism"
"hsa01210 2-Oxocarboxylic acid metabolism",0.842126405998929,0.922893465036564,0.00828817964605088,-0.234768588014599,-0.747368525755,23,"IDH1;DHTKD1;ACO1;BCKDHB;IDH3G","within25","Down",355,"hsa01210","2-Oxocarboxylic acid metabolism"
"hsa01212 Fatty acid metabolism",0.602530436858439,0.783510275035699,0.0111043143798791,-0.239581819826467,-0.919749844629841,51,"SCD;ACADVL;OXSM;ACSBG1;CBR4;ACADS;ACSF3;HSD17B4;ELOVL4","within25","Down",355,"hsa01212","Fatty acid metabolism"
"hsa01230 Biosynthesis of amino acids",0.0464158388425461,0.164776227891039,0.0388722785493898,0.402497751008786,1.4353351261553,46,"TKTL1;PGAM1;PGK1;ALDOA;PKM;ALDOC;PYCR3;ENO1;GAPDH;PFKP;PRPS1;ACY1;ALDH18A1;RPIA;MAT2B","within25","Up",355,"hsa01230","Biosynthesis of amino acids"
"hsa01232 Nucleotide metabolism",0.214327175880083,0.422700819096831,0.0170289762992213,0.311077611596879,1.1667554810668,59,"UPP1;CTPS1;NME1;NT5E;AK6;NME2;TYMP;CMPK2;GUK1;HPRT1;DCTD;APRT;ADK;GMPS;PNP;ADSL;TYMS;CMPK1;UCK2;HDDC2;DTYMK;NT5C3A;DCTPP1","within25","Up",355,"hsa01232","Nucleotide metabolism"
"hsa01240 Biosynthesis of cofactors",0.928432439563339,0.966549900425177,0.00568420888863348,0.182611844087222,0.75114329372492,98,"MTHFD2;GCH1;PANK2;CTPS1;NME1;PDXP;AK6;GCLM;NME2;GGH;CMPK2;PANK1;RFK","within25","Up",355,"hsa01240","Biosynthesis of cofactors"
"hsa01250 Biosynthesis of nucleotide sugars",0.549034819513531,0.752538073078392,0.0114621430702741,-0.271079958426167,-0.939966760761511,32,"HKDC1;GMPPA;NAGK;NANP;PMM1","within25","Down",355,"hsa01250","Biosynthesis of nucleotide sugars"
"hsa01521 EGFR tyrosine kinase inhibitor resistance",0.403379236924345,0.627451403766937,0.0116438261819558,0.280534811349893,1.02961475325999,53,"STAT3;PRKCA;BAX;PIK3R3;RPS6;EIF4E2;PDGFA;GRB2;RPS6KB1;MAP2K1;JAK1;NRAS;KRAS;BCL2;AKT1;FOXO3;SHC1;IGF1;MAPK3;BCL2L11","within25","Up",355,"hsa01521","EGFR tyrosine kinase inhibitor resistance"
"hsa01522 Endocrine resistance",0.497090748239137,0.708703677208408,0.0100423905099281,0.25619152501908,0.975265752861419,64,"FOS;BIK;MAPK9;BAX;GNAS;PIK3R3;ADCY7;MDM2;GRB2;RPS6KB1;MAP2K1;CDKN2A;NRAS;KRAS;E2F1;BCL2;NOTCH2;AKT1;MED1;CARM1;SHC1;IGF1;MAPK3;RB1;CDK4","within25","Up",355,"hsa01522","Endocrine resistance"
"hsa01523 Antifolate resistance",0.655719838703818,0.816217085628146,0.00858414420984967,0.287815126141214,0.866366314059626,22,"RELA;IL1B;GGH;ABCC4;NFKB1;GART;TYMS;SLC19A1","within25","Up",355,"hsa01523","Antifolate resistance"
