"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa00010 Glycolysis / Gluconeogenesis",0.02265151210892,0.128839463929284,0.060431921275129,0.447495548156812,1.54858395003812,35,"LDHA;PGAM1;ENO1;PKM;PGK1;HK1;ALDOA;PFKP;ALDH9A1;LDHB;GPI;GAPDH;PDHA1","global25","Up",353,"hsa00010","Glycolysis / Gluconeogenesis"
"hsa00020 Citrate cycle (TCA cycle)",0.459285856772392,0.659056534311603,0.0117974927752437,0.308564685103523,0.99530489373786,26,"FH;DLST;MDH2;PDHA1;OGDH;SUCLG2;SDHB;PCK2;IDH3B;DLD;IDH2;ACLY;ACO2","global25","Up",353,"hsa00020","Citrate cycle (TCA cycle)"
"hsa00030 Pentose phosphate pathway",0.757822750586458,0.844294782968956,0.00822051046383731,0.259445290192723,0.802687022391477,22,"ALDOA;PFKP;TKTL1;GPI;PGD;PRPS1;PGM2;PGM1;GLYCTK","global25","Up",353,"hsa00030","Pentose phosphate pathway"
"hsa00040 Pentose and glucuronate interconversions",0.340919107336031,0.531940362360389,0.0142476437699198,-0.420877058122224,-1.09970854886008,12,"XYLB;UGP2;CRYL1","global25","Down",353,"hsa00040","Pentose and glucuronate interconversions"
"hsa00051 Fructose and mannose metabolism",0.342069298175094,0.531940362360389,0.0142466349018821,-0.347456287423286,-1.08185370070232,23,"PFKFB2;HKDC1;GMPPA","global25","Down",353,"hsa00051","Fructose and mannose metabolism"
"hsa00052 Galactose metabolism",0.926464095050777,0.942483647126583,0.00696790605456656,-0.215951819518326,-0.648999104798063,20,"HKDC1;UGP2;GALT;PFKM;LCT","global25","Down",353,"hsa00052","Galactose metabolism"
"hsa00053 Ascorbate and aldarate metabolism",0.60917512130569,0.744078954397608,0.0097668235641448,-0.414666706696409,-0.880885487609281,6,"ALDH2","global25","Down",353,"hsa00053","Ascorbate and aldarate metabolism"
"hsa00061 Fatty acid biosynthesis",0.0822967659096381,0.252849594771929,0.0311997978238748,-0.513448920144323,-1.427183282532,15,"ACACB;ACSBG1;CBR4;OXSM;ACSF3;ACSL1;ACSL3;ACSL6","global25","Down",353,"hsa00061","Fatty acid biosynthesis"
"hsa00062 Fatty acid elongation",0.0761851689686741,0.245169812544827,0.0323434965833821,0.46307836475728,1.41454958906855,21,"ACAA2;ACOT7;HACD3","global25","Up",353,"hsa00062","Fatty acid elongation"
"hsa00071 Fatty acid degradation",0.904084973844987,0.924773144242089,0.0070925499808592,-0.210758277586648,-0.705545413147496,31,"ALDH2;ACSBG1;ACADVL","global25","Down",353,"hsa00071","Fatty acid degradation"
"hsa00100 Steroid biosynthesis",0.696588511603837,0.806215556052966,0.00879309969782645,0.293023315657309,0.831712867924711,16,"EBP;SOAT1;CYP51A1;SQLE;DHCR7;DHCR24","global25","Up",353,"hsa00100","Steroid biosynthesis"
"hsa00120 Primary bile acid biosynthesis",0.810934393638171,0.873756229013734,0.00777357336069862,0.356941298190489,0.715303834896796,5,"ACOT8;SCP2","global25","Up",353,"hsa00120","Primary bile acid biosynthesis"
"hsa00130 Ubiquinone and other terpenoid-quinone biosynthesis",0.686633544354516,0.797308030122184,0.00893483452202017,-0.354591662687008,-0.822452870990737,8,"COQ5;COQ4;COQ6;COQ7","global25","Down",353,"hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"hsa00140 Steroid hormone biosynthesis",0.647725458898643,0.77485322390979,0.00930608761942561,0.336010160632592,0.85660216182922,11,"AKR1C1;SRD5A3;HSD17B12;COMT;DHRS11;AKR1C3","global25","Up",353,"hsa00140","Steroid hormone biosynthesis"
"hsa00190 Oxidative phosphorylation",1.85561412537505e-05,0.00145535521092792,0.257947636479256,0.447248900219025,1.92425332524395,103,"COX5A;NDUFC2;ATP5F1B;UQCRHL;NDUFA6;NDUFAB1;NDUFA9;NDUFA12;PPA1;CYC1;UQCRH;COX6A1;COX7A2L;COX8A;COX6C;NDUFV2;ATP5PF;PPA2;COX4I1;ATP6V0A4;ATP6V0D1;ATP5MC1;ATP6V0C;NDUFB7;ATP6V1A;NDUFB6;ATP5F1C;ATP5MG;NDUFB9;ATP5MC3;ATP5F1A;ATP6V0E1;NDUFS3;COX7B;SDHB;COX17;ATP5F1E;NDUFB2;NDUFS8;UQCR11;ATP6V1G1;ATP5PB;NDUFA8;NDUFB11;COX15;ATP5ME;LHPP;NDUFA1;ATP6V0B;COX7A2","global25","Up",353,"hsa00190","Oxidative phosphorylation"
"hsa00220 Arginine biosynthesis",0.03941063727839,0.193186925985954,0.0454777400357357,0.671823555670818,1.55636732570577,8,"ACY1;CAD;GOT2;GLUD1","global25","Up",353,"hsa00220","Arginine biosynthesis"
"hsa00230 Purine metabolism",0.221334090724661,0.424624641444595,0.0184380185665985,0.284919885167136,1.14231619161693,70,"NME1;PAICS;HPRT1;PPAT;AMPD2;NME2;NT5E;GART;HDDC2;IMPDH1;ADCY7;ADSL;NUDT9;GUCY1B1;PRPS1;PDE4B;PGM2;ADK;ATIC;PGM1;AK6;GUK1;PDE6G","global25","Up",353,"hsa00230","Purine metabolism"
"hsa00240 Pyrimidine metabolism",0.334757203304453,0.527541485564607,0.0144549006591114,0.293756079166274,1.07595235528118,45,"CTPS1;NME1;TYMS;NME2;NT5E;UPP1;CAD;DCTD;UCK2;HDDC2;DCTPP1;NT5C3A;DTYMK;DUT;CMPK2","global25","Up",353,"hsa00240","Pyrimidine metabolism"
"hsa00250 Alanine, aspartate and glutamate metabolism",0.0174776564051639,0.116174088101503,0.0685137693686818,0.608767989401791,1.66714107975769,14,"PPAT;CAD;GOT2;ALDH5A1;GLUD1;ADSL;GFPT1;GLS","global25","Up",353,"hsa00250","Alanine, aspartate and glutamate metabolism"
"hsa00260 Glycine, serine and threonine metabolism",0.486858324386656,0.678105433718747,0.0113300887652853,0.337095601020195,0.972537721619733,17,"PGAM1;GCSH","global25","Up",353,"hsa00260","Glycine, serine and threonine metabolism"
"hsa00270 Cysteine and methionine metabolism",0.0757058516406281,0.245169812544827,0.0326012346187232,0.39415151753907,1.3639838797464,35,"LDHA;SRM;GCLM;SMS;CISD1;MDH2;GOT2;LDHB;AHCY;PHGDH","global25","Up",353,"hsa00270","Cysteine and methionine metabolism"
"hsa00280 Valine, leucine and isoleucine degradation",0.489849534272749,0.678105433718747,0.0112922271748724,-0.278400955700738,-0.978589384152989,38,"ALDH2;AACS;ACAD8;HMGCL;HIBCH;ACSF3;BCKDHA;BCKDHB","global25","Down",353,"hsa00280","Valine, leucine and isoleucine degradation"
"hsa00310 Lysine degradation",0.35678531701891,0.545217389210715,0.0137890686720714,-0.284345270210227,-1.05591367882845,49,"SETD7;ALDH2;EZH1;PLOD3;HYKK;KMT2D;CAMKMT;PHYKPL;DHTKD1;TMLHE;ASH1L;NSD3;SETDB2;SETD1B;ECHS1;EHMT2;KMT2B;GCDH","global25","Down",353,"hsa00310","Lysine degradation"
"hsa00330 Arginine and proline metabolism",0.0442604680783315,0.194355948957094,0.0427895967661197,0.47874162007324,1.49817173207003,23,"ODC1;SRM;LAP3;SMS;ALDH18A1;ALDH9A1;GOT2","global25","Up",353,"hsa00330","Arginine and proline metabolism"
"hsa00340 Histidine metabolism",0.198540321610458,0.407469380979604,0.0194630200366826,-0.600613492810369,-1.27589628232759,6,"ALDH2;CARNS1","global25","Down",353,"hsa00340","Histidine metabolism"
"hsa00350 Tyrosine metabolism",0.0622903689506469,0.230077163844261,0.0359584711157078,0.642810449881731,1.48915466326453,8,"FAHD1;FAH;MIF;GOT2","global25","Up",353,"hsa00350","Tyrosine metabolism"
"hsa00380 Tryptophan metabolism",0.844407332299495,0.891897402004774,0.00750910727820725,0.251852358082629,0.726606688942119,17,"DLST;ALDH9A1;ACAT2;AFMID","global25","Up",353,"hsa00380","Tryptophan metabolism"
"hsa00410 beta-Alanine metabolism",0.190466621116515,0.397838563633903,0.0199403966108825,-0.439879219382477,-1.24525526762803,16,"ALDH2;CARNS1;HIBCH;SMOX;ACADS;ECHS1;ALDH7A1;ACOX3;MLYCD;ACOX1","global25","Down",353,"hsa00410","beta-Alanine metabolism"
"hsa00440 Phosphonate and phosphinate metabolism",0.87700470757201,0.910537240508587,0.00728395727676257,0.309002441810763,0.655152563405908,6,"CHPT1","global25","Up",353,"hsa00440","Phosphonate and phosphinate metabolism"
"hsa00450 Selenocompound metabolism",0.829156357251177,0.886946042756562,0.00765193021597804,0.27043891617977,0.724426152812339,13,"PSTK;SEPHS1;SCLY","global25","Up",353,"hsa00450","Selenocompound metabolism"
"hsa00480 Glutathione metabolism",0.0499198717948718,0.204903659809183,0.040366869236424,0.438440371076745,1.45394597775559,29,"ODC1;SRM;LAP3;GPX7;GCLM;SMS;TXNDC12;GPX4;GGCT","global25","Up",353,"hsa00480","Glutathione metabolism"
"hsa00500 Starch and sucrose metabolism",0.653518979215151,0.77674141300656,0.00928279211441899,-0.309239156542071,-0.859561559496674,15,"HKDC1;PYGB;UGP2","global25","Down",353,"hsa00500","Starch and sucrose metabolism"
"hsa00510 N-Glycan biosynthesis",0.284246575342466,0.484729667129905,0.0159189935173953,0.298094668783532,1.10709132337125,48,"ALG3;DOLPP1;MGAT1;STT3B;STT3A;SRD5A3;RPN2;DDOST;ALG12;ALG1;KRTCAP2;MAGT1;OSTC;MGAT5;FUT8;DPM1;MGAT4B;ALG5;ALG8","global25","Up",353,"hsa00510","N-Glycan biosynthesis"
"hsa00511 Other glycan degradation",0.0830754390900687,0.252849594771929,0.0310735943445061,-0.501835351286381,-1.42064704840709,16,"GBA2;MAN2B2;ENGASE;MANBA;NEU3;MAN2C1;HEXD","global25","Down",353,"hsa00511","Other glycan degradation"
"hsa00512 Mucin type O-glycan biosynthesis",0.0763985251556119,0.245169812544827,0.0322298276521996,0.486471478775289,1.42735932528654,18,"GALNT12;GALNT4;GALNT3;B4GALT5;GALNT6;GALNT1;GALNT7","global25","Up",353,"hsa00512","Mucin type O-glycan biosynthesis"
"hsa00513 Various types of N-glycan biosynthesis",0.485648725896703,0.678105433718747,0.0114414796680501,0.279941792799043,0.981424008291624,37,"ALG3;MGAT1;STT3B;STT3A;RPN2;DDOST;ALG12;ALG1;KRTCAP2;MAGT1;OSTC","global25","Up",353,"hsa00513","Various types of N-glycan biosynthesis"
"hsa00514 Other types of O-glycan biosynthesis",0.305168269230769,0.501043716457961,0.0152198584101148,0.334129971985017,1.10803420684581,29,"GALNT12;GALNT4;GALNT3;XXYLT1;GALNT6;GALNT1;GALNT7;COLGALT1;LFNG","global25","Up",353,"hsa00514","Other types of O-glycan biosynthesis"
"hsa00515 Mannose type O-glycan biosynthesis",0.94475625400898,0.955584405917392,0.00683342910723563,-0.223403942568926,-0.596887443692285,13,"POMGNT2;ST3GAL3;FUT4;POMK","global25","Down",353,"hsa00515","Mannose type O-glycan biosynthesis"
"hsa00520 Amino sugar and nucleotide sugar metabolism",0.749280115181571,0.842343568978008,0.00833493991855584,0.242929620725306,0.824781003736821,32,"UXS1;HK1;UAP1;GNPDA2;UGDH;GPI;PMM2;GNPNAT1;PGM2;PGM1;GFPT1","global25","Up",353,"hsa00520","Amino sugar and nucleotide sugar metabolism"
"hsa00531 Glycosaminoglycan degradation",0.182526055185082,0.391628714422832,0.0203412143423721,0.48578185591092,1.27111404000373,12,"SGSH;IDUA;GALNS;GNS;IDS;NAGLU","global25","Up",353,"hsa00531","Glycosaminoglycan degradation"
"hsa00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.422116953942916,0.613198702641356,0.0124363896596773,0.360708424782868,1.0238292396214,16,"CHSY1;DSEL;CHST11;B3GALT6;CHST12;XYLT2;CHST14;B4GALT7;CSGALNACT2","global25","Up",353,"hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"hsa00533 Glycosaminoglycan biosynthesis - keratan sulfate",0.320090760718124,0.519622997728547,0.0147388492410275,0.469363219221431,1.12890786717385,9,"CHST2;B3GNT2","global25","Up",353,"hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate"
"hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.127864945382324,0.322402326571145,0.0245980114328575,0.490244883089339,1.34255972384878,14,"HS2ST1;GLCE;B3GALT6;XYLT2;HS6ST1;NDST2;EXTL2;B4GALT7","global25","Up",353,"hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin"
"hsa00541 Biosynthesis of various nucleotide sugars",0.39579488002568,0.589517268561456,0.0130150036687546,-0.376145373344488,-1.0455341662577,15,"NANP;GMPPA;UGP2","global25","Down",353,"hsa00541","Biosynthesis of various nucleotide sugars"
"hsa00561 Glycerolipid metabolism",0.941496760860061,0.955024013171269,0.00679979022570877,-0.193049354137044,-0.674086720708716,37,"ALDH2;PLPP5;DGKA;PLPP3;DGKE;MGLL","global25","Down",353,"hsa00561","Glycerolipid metabolism"
"hsa00562 Inositol phosphate metabolism",0.154357108967262,0.35847407543055,0.022171577972278,-0.310831082872156,-1.21349531962639,63,"INPP4B;INPP1;IP6K2;PIK3C3;PLCG2;PLCD1;PIP4K2B;PIP4K2A;INPP5F;IP6K1;PLCB1;IPPK;PIP5K1C;PIP5K1A;MTMR4;PIKFYVE;FIG4;PTEN;PLCH1;PI4KB","global25","Down",353,"hsa00562","Inositol phosphate metabolism"
"hsa00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.979187552632634,0.979187552632634,0.00660408269075051,-0.178389736908404,-0.572637001295454,26,"PIGA;PIGL;PIGZ;PIGF;PIGV;DPM2;PIGB","global25","Down",353,"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"hsa00564 Glycerophospholipid metabolism",0.600428127145684,0.742464006521042,0.0099189929943069,0.239205664880013,0.924577484391914,58,"LPGAT1;CHKA;SGMS1;CHPT1;DGKD;PTDSS2;LPIN2;MBOAT7;CRLS1;LYPLA1;DGKQ;PLA2G15;SAMD8;LYPLA2;PTDSS1;GPCPD1","global25","Up",353,"hsa00564","Glycerophospholipid metabolism"
"hsa00565 Ether lipid metabolism",0.261955688284434,0.471787540634721,0.0167048595805592,-0.397501038851396,-1.16025533153967,18,"PAFAH2;PLA2G6;PLPP3;PAFAH1B1","global25","Down",353,"hsa00565","Ether lipid metabolism"
"hsa00590 Arachidonic acid metabolism",0.20251019008031,0.410839638496261,0.019318254443938,-0.419825199538883,-1.22541673724228,18,"ALOX5;PRXL2B;PLA2G6","global25","Down",353,"hsa00590","Arachidonic acid metabolism"
"hsa00592 alpha-Linolenic acid metabolism",0.414175815369821,0.604149019940276,0.0126385969820346,-0.448444569566216,-1.04013873570822,8,"PLA2G6;PLAAT3;ACAA1;ACOX3;ACOX1","global25","Down",353,"hsa00592","alpha-Linolenic acid metabolism"
"hsa00600 Sphingolipid metabolism",0.320900321543408,0.519622997728547,0.0148014144900782,0.308062517359045,1.08671545991354,38,"KDSR;SGMS1;CERS4;B4GALT5;B4GALT6;SPTLC1;GLA;NEU1;SAMD8;DEGS1;SMPD2","global25","Up",353,"hsa00600","Sphingolipid metabolism"
"hsa00601 Glycosphingolipid biosynthesis - lacto and neolacto series",0.240798652874669,0.443293490594062,0.017462822518457,-0.473716737020628,-1.20610293466858,11,"ST3GAL6;ABO","global25","Down",353,"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series"
"hsa00603 Glycosphingolipid biosynthesis - globo and isoglobo series",0.283396105457168,0.484729667129905,0.0158953909709164,-0.503038170588392,-1.16676513058216,8,"ABO","global25","Down",353,"hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"hsa00604 Glycosphingolipid biosynthesis - ganglio series",0.656643412717505,0.777835988890198,0.00924446519045647,-0.332936504868897,-0.847670483644306,11,"SLC33A1","global25","Down",353,"hsa00604","Glycosphingolipid biosynthesis - ganglio series"
"hsa00620 Pyruvate metabolism",0.267840704422654,0.475438818393243,0.016414010304373,0.3403402462707,1.1378319079844,30,"LDHA;FH;PKM;ALDH9A1;ACAT2;MDH2;LDHB;ME2;PDHA1","global25","Up",353,"hsa00620","Pyruvate metabolism"
"hsa00630 Glyoxylate and dicarboxylate metabolism",0.401300566504428,0.592715899481436,0.0128568820195699,0.327630073629253,1.03569058728921,24,"GCSH;PCCB;ACAT2;MDH2;AFMID","global25","Up",353,"hsa00630","Glyoxylate and dicarboxylate metabolism"
"hsa00640 Propanoate metabolism",0.905642218390344,0.924773144242089,0.00710888856168947,-0.215909574506817,-0.693076930541383,26,"ACACB;HIBCH;BCKDHA;BCKDHB;ACSS2;SUCLA2;ACADS;ECHS1;ACSS1;MMUT;ACOX3;MLYCD;ACOX1;DBT","global25","Down",353,"hsa00640","Propanoate metabolism"
"hsa00650 Butanoate metabolism",0.880895798928586,0.911895064580032,0.00731746280656848,-0.250147058561441,-0.681387396997283,14,"AACS;HMGCL","global25","Down",353,"hsa00650","Butanoate metabolism"
"hsa00670 One carbon pool by folate",0.177519503263811,0.391628714422832,0.0206179537725325,0.397313015118258,1.2433494458715,23,"GCSH;TYMS;GART;MTHFD2;MTHFD1L;AHCY;MTHFD1;ATIC;MAT2A;DLD;MAT2B;DHFR","global25","Up",353,"hsa00670","One carbon pool by folate"
"hsa00730 Thiamine metabolism",0.603646373573765,0.742464006521042,0.00979459987249815,0.417626976312375,0.885460265217169,6,"ACP1;NFS1","global25","Up",353,"hsa00730","Thiamine metabolism"
"hsa00740 Riboflavin metabolism",0.480318091451292,0.678105433718747,0.011431488316248,0.499172790112529,1.00033314400362,5,"ACP1;RFK;ACP2","global25","Up",353,"hsa00740","Riboflavin metabolism"
"hsa00750 Vitamin B6 metabolism",0.628882987284726,0.762483702357693,0.00956821924740685,-0.431322811648825,-0.865744432152013,5,"PSAT1;PDXK;PHOSPHO2","global25","Down",353,"hsa00750","Vitamin B6 metabolism"
"hsa00760 Nicotinate and nicotinamide metabolism",0.718723592611967,0.821066110653801,0.0086549287127597,-0.269163876353234,-0.828923086014807,22,"SARM1;SIRT3;NADSYN1;NAPRT;SIRT2;NT5C","global25","Down",353,"hsa00760","Nicotinate and nicotinamide metabolism"
"hsa00770 Pantothenate and CoA biosynthesis",0.370522700954359,0.560007029366865,0.0135164620322838,0.408423647902902,1.06869580821503,12,"PANK2;PANK1;AASDHPPT","global25","Up",353,"hsa00770","Pantothenate and CoA biosynthesis"
"hsa00785 Lipoic acid metabolism",0.806792452830189,0.873756229013734,0.00780067450347165,0.272808025709447,0.747098195808114,14,"GCSH;DLST;PDHA1;OGDH","global25","Up",353,"hsa00785","Lipoic acid metabolism"
"hsa00790 Folate biosynthesis",0.122979145978153,0.314227533324619,0.0251149043961116,0.493658938870152,1.35190928351661,14,"GGH;GCH1;MOCS2;GPHN","global25","Up",353,"hsa00790","Folate biosynthesis"
"hsa00830 Retinol metabolism",0.753672226424107,0.844294782968956,0.00826494619675685,0.321475148936508,0.773208913423821,9,"RDH13;ALDH1A2","global25","Up",353,"hsa00830","Retinol metabolism"
"hsa00860 Porphyrin metabolism",0.956744722299527,0.959462747078787,0.00669808173382501,0.203159345669082,0.604072536118148,19,"FTL;FXN;FTH1;MMAB;BLVRA;HMBS;COX15","global25","Up",353,"hsa00860","Porphyrin metabolism"
"hsa00900 Terpenoid backbone biosynthesis",0.238182324176043,0.44251768649549,0.0174876524206265,0.397374856485204,1.18155153806017,19,"ZMPSTE24;NUS1;ACAT2;PCYOX1;ICMT;IDI1;RCE1","global25","Up",353,"hsa00900","Terpenoid backbone biosynthesis"
"hsa00920 Sulfur metabolism",0.0830893852508321,0.252849594771929,0.0310344516386952,-0.680957165042138,-1.44657208954165,6,"TST;SQOR;BPNT1;MPST;ETHE1","global25","Down",353,"hsa00920","Sulfur metabolism"
"hsa00970 Aminoacyl-tRNA biosynthesis",0.888795316008983,0.914707715892627,0.00723097743392225,-0.223843008224229,-0.705083407987474,24,"FARS2;QRSL1;GATB;CARS2;YARS2;DARS2;VARS2;NARS2;HARS2","global25","Down",353,"hsa00970","Aminoacyl-tRNA biosynthesis"
"hsa00980 Metabolism of xenobiotics by cytochrome P450",0.856524700508834,0.891897402004774,0.00746563035583923,-0.266047207852062,-0.69515404375,12,"GSTM2;MGST2","global25","Down",353,"hsa00980","Metabolism of xenobiotics by cytochrome P450"
"hsa00982 Drug metabolism - cytochrome P450",0.522808568787428,0.702429739064423,0.0108805343442387,-0.395123945540305,-0.948265268152131,9,"GSTM2;MGST2;FMO5;GSTP1","global25","Down",353,"hsa00982","Drug metabolism - cytochrome P450"
"hsa00983 Drug metabolism - other enzymes",0.707836865253898,0.816556906649105,0.00871480911175048,-0.248685470556208,-0.850271339741262,34,"NME3;CDADC1;GSTM2;NME7;RRM2B","global25","Down",353,"hsa00983","Drug metabolism - other enzymes"
"hsa01040 Biosynthesis of unsaturated fatty acids",0.775200286978357,0.852478820259689,0.00808656594134171,0.260589813616981,0.785706085985815,20,"ACOT7;HACD3","global25","Up",353,"hsa01040","Biosynthesis of unsaturated fatty acids"
"hsa01100 Metabolic pathways",0.0625705601389492,0.230077163844261,0.0374601976131477,0.205768753610794,1.12671584674228,948,"ACAA2;ODC1;LDHA;PANK2;CTPS1;PDXP;UXS1;SRM;NME1;KDSR;GALNT12;FUT7;SGSH;ACOT7;PAICS;PGAM1;FH;GALNT4;EBP;COX5A;LAP3;CHSY1;ENO1;GCSH;HACD3;GCH1;PKM;GALNT3;NDUFC2;ALG3;ATP5F1B;HPRT1;GPX7;UQCRHL;CHKA;ISYNA1;SGMS1;PGK1;PCCB;NDUFA6;PPAT;PANK1;AKR1C1;GCLM;NDUFAB1;PDHX;HK1;NDUFA9;SMS;GLCE;TYMS;AMPD2;NDUFA12;FAHD1;TXNDC12;CHPT1;IDUA;ALDOA;RDH13;LIPC;NME2;CERS4;CYC1;ALDH18A1;UAP1;B4GALT5;DOLPP1;PFKP;UQCRH;B3GNT2;GPX4;ST3GAL5;PLCH2;TKTL1;CISD1;B4GALT6;DLST;GGCT;MGAT1;NT5E;IMPA2;UPP1;ALDH9A1;DGKD;ZNF408;ACY1;EZH2;AASDHPPT;DSEL;GNPDA2;SPTLC1;CYP51A1;ALDH1A2;PTDSS2;GART;MOCS2;FAH;CD38;MIF;COX6A1;CAD;FASN;ACAT2;STT3B;PGAP1;COX7A2L;COX8A;EPHX2;DCTD;MTHFD2;COX6C;GYG1;MTHFD1L;NDUFV2;STT3A;MDH2;UCK2;GOT2;KMT5A;ACOT8;HDDC2;GLA;SIRT6;LDHB;MTMR2;AHCY;UGDH;ALDH5A1;GPI;PI4K2B;SRD5A3;DCTPP1;AFMID;GPAA1;CHST10;RPN2;GPHN;ITPK1;IMPDH1;DDOST;ATP5PF;SACM1L;PGD;GLUD1;LPIN2;ADCY7;NAMPT;ST3GAL4;COX4I1;CRLS1;PHGDH;GAPDH;PDHA1;NEU1;ADSL;NUDT9;PMM2;CA8;DGKQ;GALNT6;MTMR14;HLCS;ADO;GUCY1B1;GALNS;PRPS1;ATP6V0A4;ACSL5;ATP6V0D1;PTGES3;PPT1;GALNT1;ATP5MC1;IDI1;ATP6V0C;NDUFB7;OGDH;SQLE;KMT5C;DEGS1;GNPNAT1;SEPHS1;PIGH;EHMT1;ATP6V1A;VKORC1;GNS;MTHFD1;NDUFB6;ACP1;GALNT7;ATP5F1C;IDS;COLGALT1;ATP5MG;B3GALT6;PTGES2;TPI1;NDUFB9;PTDSS1;AZIN2;SUCLG2;ATP5MC3;RFK;PDE4B;NT5C3A;DHCR7;ATP5F1A;PGM2;ATP6V0E1;DTYMK;DHCR24;ALG12;ADK;NFS1;ALG1;PIK3CB;DUT;SMPD2;NDUFS3;CMPK2;ATIC;SCLY;PGAP2;CYP2U1;COX7B;L2HGDH;PGM1;AK6;TIGAR;GSTO1;GUK1;C11orf54;B3GALNT2;SDHB;COX17;PLA2G12A;PDE6G;DNMT3A;GFPT1;SMYD2;DNMT1;RXYLT1;ATP5F1E;PNPO;ACACA","global25","Up",353,"hsa01100","Metabolic pathways"
"hsa01200 Carbon metabolism",0.0322423256759504,0.167375602406037,0.0508400018414447,0.340395216668867,1.40360890872461,81,"PGAM1;FH;ENO1;GCSH;PKM;PGK1;PCCB;HK1;ALDOA;PFKP;TKTL1;DLST;ACAT2;MDH2;GOT2;GPI;ME2;PGD;GLUD1;PHGDH;GAPDH;PDHA1;PRPS1;OGDH;TPI1;SUCLG2","global25","Up",353,"hsa01200","Carbon metabolism"
"hsa01210 2-Oxocarboxylic acid metabolism",0.951000884315459,0.956419692773097,0.00680797786433185,-0.200212110687647,-0.623388382116055,23,"IDH1;BCKDHA;BCKDHB;DHTKD1;IDH3G","global25","Down",353,"hsa01210","2-Oxocarboxylic acid metabolism"
"hsa01212 Fatty acid metabolism",0.854618378206656,0.891897402004774,0.00742217481435129,-0.209109032926847,-0.773165471453872,48,"SCD;ACSBG1;ACADVL;CBR4;ELOVL4;OXSM;ACSF3;ACSL1;HSD17B4;ACADSB;ACSL3","global25","Down",353,"hsa01212","Fatty acid metabolism"
"hsa01230 Biosynthesis of amino acids",0.0652804642166344,0.23044003868472,0.03526422163332,0.376195852626308,1.37139750864062,44,"PGAM1;ENO1;PKM;PGK1;ALDOA;ALDH18A1;PFKP;TKTL1;ACY1;GOT2;PHGDH;GAPDH;PRPS1;TPI1;PYCR1;IDH3B;BCAT1;RPIA;MAT2A;IDH2;PRPS2;MAT2B;ACO2","global25","Up",353,"hsa01230","Biosynthesis of amino acids"
"hsa01232 Nucleotide metabolism",0.0410453808752026,0.193186925985954,0.0448781231471238,0.363484883523723,1.40924739412526,59,"CTPS1;NME1;HPRT1;TYMS;AMPD2;NME2;NT5E;UPP1;DCTD;UCK2;HDDC2;DCTPP1;IMPDH1;ADSL;NT5C3A;DTYMK;ADK;DUT;CMPK2;AK6;GUK1;APRT;TK2;ASMTL;TK1","global25","Up",353,"hsa01232","Nucleotide metabolism"
"hsa01240 Biosynthesis of cofactors",0.477068712257222,0.678105433718747,0.0116789192567201,0.231365239278578,0.98898949077981,99,"GGH;PANK2;CTPS1;PDXP;NME1;GCH1;PANK1;GCLM;RDH13;NME2;MOCS2;CAD;MTHFD2;MTHFD1L;UGDH;AFMID;GPHN;ADSL;PMM2","global25","Up",353,"hsa01240","Biosynthesis of cofactors"
"hsa01250 Biosynthesis of nucleotide sugars",0.535279319570339,0.702429739064423,0.0106605316808151,-0.283512658491569,-0.94910177696694,31,"HKDC1;NAGK;NANP;GMPPA;UGP2;FCSK;PMM1;GALT;GALK2","global25","Down",353,"hsa01250","Biosynthesis of nucleotide sugars"
"hsa01521 EGFR tyrosine kinase inhibitor resistance",0.276925561117391,0.483934272645737,0.0161802876644359,0.295229564709725,1.11037192527901,51,"STAT3;PRKCA;BAX;PIK3R3;GRB2;EIF4E2;RPS6KB1;AKT1;NRAS;MAPK3;MAP2K1;RPS6;PIK3CB;PDGFA;MAPK1;BCL2;ARAF;JAK1;BRAF;PIK3R2;RPS6KB2;AKT2;KRAS;VEGFA;PIK3R1;SOS2;PIK3CD","global25","Up",353,"hsa01521","EGFR tyrosine kinase inhibitor resistance"
"hsa01522 Endocrine resistance",0.018247435221605,0.117115356967755,0.0677405375558311,0.383196982869526,1.49546813781827,61,"FOS;MAPK9;CDK4;BAX;PIK3R3;MDM2;CARM1;E2F1;GRB2;BIK;RPS6KB1;AKT1;GNAS;NRAS;ADCY7;E2F3;MAPK3;MAP2K1;PIK3CB;NOTCH1;MAPK1;BCL2;ARAF;BRAF;PIK3R2;SP1;PRKACA;RPS6KB2;AKT2;KRAS;RB1;PIK3R1;SOS2;PIK3CD","global25","Up",353,"hsa01522","Endocrine resistance"
